,P_j1_t,P_j2_t,P_j3_t,P_j4_t,P_j5_t,P_j6_t,P_j7_t,V_j1_t,V_j2_t,V_j3_t,V_j4_t,V_j5_t,V_j6_t,V_j7_t,T_j1_t,T_j2_t,T_j3_t,T_j4_t,T_j5_t,T_j6_t,T_j7_t,P_j1_t_1,P_j2_t_1,P_j3_t_1,P_j4_t_1,P_j5_t_1,P_j6_t_1,P_j7_t_1,V_j1_t_1,V_j2_t_1,V_j3_t_1,V_j4_t_1,V_j5_t_1,V_j6_t_1,V_j7_t_1
10,0.07784952489624024,-0.05081311354064942,-0.1691213816711426,-1.661301191381836,0.10354370306396485,0.8922015747344971,0.5181020105163574,-0.009175422182679176,-0.0009362675696611405,0.0026215491950511934,-0.00018725351393222844,0.0061793659597635265,0.007115633529424667,0.004119577306509019,1.506,-0.5780000000000001,-0.41800000000000004,-0.242,0.054,-1.964,-0.134,0.07823302009277344,-0.04966262795104981,-0.1693131292694092,-1.661301191381836,0.10335195546569825,0.8925850699310304,0.5181020105163574,0.004306830820441246,0.009362675696611405,0.001872535139322281,0.008800915154814721,0.0014980281114578247,0.007302887043356895,0.00299605622291565
11,0.07823302009277344,-0.05081311354064942,-0.1693131292694092,-1.661301191381836,0.10354370306396485,0.8923933223327637,0.5179102629180908,-0.007115633529424668,-0.0024342956811189654,0.013107745975255967,0.003557816764712334,0.008426408126950264,-0.007302887043356895,0.00037450702786445624,1.474,-0.562,-0.46599999999999997,-0.136,0.108,-1.954,-0.28200000000000003,0.07804127249450685,-0.04966262795104981,-0.1693131292694092,-1.6607259485870363,0.10354370306396485,0.8923933223327638,0.5182937581146241,-0.009175422182679176,0.007115633529424668,-0.009737182724475862,-0.0014980281114578247,0.003183309736847878,0.017976337337493896,-0.01610380219817162
12,0.07823302009277344,-0.05042961834411622,-0.1695048768676758,-1.6620681817749023,0.10354370306396485,0.8925850699310303,0.5179102629180908,-0.0054303519040346145,0.0014980281114578247,0.01572929517030716,-0.003557816764712334,-0.001685281625390053,-0.010486196780204774,0.004868591362237931,1.296,-0.6679999999999999,-0.372,-0.06,0.072,-1.954,-0.292,0.07784952489624024,-0.04985437554931641,-0.16892963407287598,-1.6616846865783692,0.10354370306396485,0.8931603127258301,0.5186772533111572,-0.0024342956811189654,0.0,-0.00880091515481472,-0.0059921124458313,-0.00093626756966114,0.009175422182679176,-0.016291055712103843
13,0.07823302009277344,-0.05004612314758301,-0.1691213816711426,-1.6614929389801025,0.10373545066223144,0.8923933223327637,0.5182937581146241,-0.0007490140557289125,0.008426408126950264,-0.0020597886532545103,-0.0013107745975255967,-0.0022470421671867374,-0.0028088027089834215,0.0,1.28,-0.638,-0.358,-0.09,0.041999999999999996,-1.964,-0.148,0.07765777729797363,-0.04966262795104981,-0.1691213816711426,-1.661301191381836,0.10373545066223144,0.8927768175292969,0.5182937581146241,-0.012358731919527055,0.004119577306509018,-0.0031833097368478775,0.005243098390102388,0.0059921124458313,0.010673450294137,-0.01872535139322281
14,0.07813714629364014,-0.05042961834411621,-0.16969662446594241,-1.6618764341766359,0.10325608166656494,0.8923933223327637,0.5181020105163574,-0.005804858931899071,-0.0010298943266272547,0.009081795425713062,0.009549929210543633,0.008894541911780834,0.002340668924152851,0.006366619473695756,1.5230000000000001,-0.622,-0.387,-0.07600000000000001,0.059,-1.955,-0.20600000000000002,0.07813714629364014,-0.04947088035278321,-0.16921725547027588,-1.6614929389801028,0.10325608166656494,0.8922974485336305,0.5181020105163574,0.005898485688865186,0.005523978661000729,-0.00833278136998415,0.0016852816253900534,-9.362675696611379e-05,0.0011235210835933685,-0.003183309736847878
15,0.07794539869537354,-0.050525492143249515,-0.1694090030685425,-1.6614929389801028,0.10344782926483155,0.8922015747344971,0.5181020105163574,-0.006928380015492439,-0.002153415410220623,0.0029024294659495357,0.006834753258526326,0.008613661640882491,0.0054303519040346145,0.004494084334373475,1.5310000000000001,-0.6000000000000001,-0.395,-0.129,0.05,-1.9569999999999999,-0.134,0.07823302009277344,-0.04947088035278321,-0.1693131292694092,-1.6612053175827028,0.10335195546569825,0.8922015747344971,0.5181020105163574,0.005243098390102387,0.01039257002323866,-0.0031833097368478775,0.007209260286390783,0.0027151759520173077,0.004119577306509018,-0.0006553872987627983
16,0.07813714629364014,-0.050525492143249515,-0.1695048768676758,-1.6614929389801028,0.10344782926483155,0.8922974485336304,0.5180061367172242,-0.005898485688865186,-0.0029024294659495357,0.008145527856051922,0.008707288397848607,0.009737182724475862,-0.0017789083823561667,0.0026215491950511934,1.5150000000000001,-0.5920000000000001,-0.419,-0.07600000000000001,0.077,-1.952,-0.20800000000000002,0.07813714629364014,-0.04947088035278321,-0.1693131292694092,-1.660917696185303,0.10344782926483155,0.8921057009353639,0.5181978843154907,-0.0014980281114578245,0.00926904893964529,-0.008988168668746948,0.0020597886532545094,0.0035578167647123344,0.009456302453577519,-0.010205316509306433
17,0.07775365109710694,-0.050525492143249515,-0.1693131292694092,-1.6616846865783694,0.10344782926483155,0.8922974485336304,0.5180061367172242,-0.005617605417966843,-0.001498028111457825,0.009175422182679176,0.01338862624615431,0.011141584078967572,0.003745070278644562,0.0028088027089834215,1.5070000000000001,-0.615,-0.372,-0.0010000000000000009,0.052,-1.955,-0.20400000000000001,0.07784952489624024,-0.04975850175018311,-0.16921725547027588,-1.6614929389801028,0.10325608166656494,0.8921057009353639,0.5179102629180908,-0.0038386970356106757,0.005336725147068501,-0.0016852816253900525,-0.0003745070278644556,0.003183309736847878,0.010486196780204772,-0.0026215491950511934
18,0.07813714629364014,-0.05023787074584961,-0.1695048768676758,-1.661588812779236,0.10335195546569825,0.8922974485336304,0.5182937581146241,-0.00346419000774622,0.002434295681118965,0.0001872535139322278,0.010673450294137002,0.008613661640882491,0.006179365959763527,0.00393232379257679,1.5150000000000001,-0.607,-0.38,-0.091,0.044,-1.96,-0.134,0.07804127249450685,-0.0493750065536499,-0.1693131292694092,-1.661301191381836,0.10335195546569825,0.8921057009353639,0.5179102629180908,0.0009362675696611405,0.007583767314255238,-0.005523978661000729,0.007302887043356897,0.003370563250780106,0.0018725351393222808,-0.00440045757740736
19,0.07784952489624024,-0.05042961834411621,-0.1694090030685425,-1.6613970651809695,0.10335195546569825,0.8922015747344971,0.5181978843154907,-0.00299605622291565,-0.005055844876170159,0.006272992716729642,0.00646024623066187,0.007677394071221352,0.0034641900077462197,0.0,1.572,-0.554,-0.33299999999999996,-0.068,0.08199999999999999,-1.952,-0.138,0.07813714629364014,-0.04956675415191651,-0.16960075066680907,-1.661301191381836,0.10325608166656494,0.8920098271362306,0.5181020105163574,0.004119577306509018,0.009643555967509748,-0.0029960562229156495,0.0037450702786445624,0.001966161896288395,0.006834753258526325,-0.00440045757740736
20,0.07804127249450685,-0.05042961834411621,-0.169888372064209,-1.6613970651809695,0.10325608166656494,0.8922974485336304,0.5182937581146241,-0.008145527856051923,-0.00393232379257679,0.00646024623066187,0.011890598134696485,0.007771020828187466,-0.0015916548684239392,0.0026215491950511934,1.556,-0.5920000000000001,-0.387,-0.016,0.07,-1.9569999999999999,-0.134,0.07813714629364014,-0.04966262795104981,-0.16921725547027588,-1.6611094437835696,0.10325608166656494,0.8921057009353639,0.5181020105163574,0.002340668924152851,0.004119577306509019,-0.007302887043356895,0.005430351904034615,0.0014044013544917107,0.00486859136223793,-0.005055844876170159
21,0.07784952489624024,-0.05042961834411621,-0.16921725547027588,-1.6613970651809695,0.10335195546569825,0.8922015747344971,0.5180061367172242,-0.005711232174932957,-0.009362675696611405,0.005898485688865186,0.010579823537170888,0.012452358676493169,0.005243098390102387,0.005055844876170159,1.6440000000000001,-0.5609999999999999,-0.387,-0.10600000000000001,0.046,-1.9569999999999999,-0.20400000000000001,0.07804127249450685,-0.04947088035278321,-0.1694090030685425,-1.6610135699844362,0.10325608166656494,0.8920098271362306,0.5179102629180908,-0.0015916548684239387,0.013575879760086538,-0.004774964605271817,0.00018725351393222844,0.0010298943266272547,0.0058048589318990705,-0.0070220067724585545
22,0.07804127249450685,-0.05004612314758301,-0.1697924982650757,-1.6620681817749026,0.10335195546569825,0.8922974485336305,0.5181020105163574,-0.003838697035610676,-0.0014044013544917107,0.004494084334373475,0.010298943266272547,0.005992112445831299,0.002153415410220623,0.007115633529424668,1.467,-0.675,-0.325,0.022,0.027999999999999997,-1.95,-0.139,0.07813714629364014,-0.0493750065536499,-0.1691213816711426,-1.661588812779236,0.10335195546569825,0.8922015747344971,0.5182937581146241,0.009549929210543633,0.00786464758515358,-0.007771020828187466,0.0033705632507801063,0.0018725351393222814,-0.00346419000774622,-0.004400457577407361
23,0.07784952489624024,-0.05014199694671631,-0.1695048768676758,-1.6616846865783694,0.10354370306396485,0.8921057009353639,0.5181020105163574,-0.004962218119204045,-0.0025279224380850792,-0.0016852816253900527,0.007583767314255238,0.005711232174932957,0.005243098390102387,0.005243098390102387,1.475,-0.653,-0.333,-0.031000000000000007,0.019,-1.952,-0.067,0.07823302009277344,-0.0493750065536499,-0.16921725547027588,-1.661301191381836,0.10344782926483155,0.8921057009353639,0.5182937581146241,0.008894541911780835,0.012733238947391512,-0.002621549195051193,0.008894541911780835,0.004681337848305702,-0.00046813378483057,-0.001872535139322281
24,0.07804127249450685,-0.05014199694671631,-0.1696007506668091,-1.6616846865783694,0.10354370306396485,0.8922015747344971,0.5180061367172242,-0.00393232379257679,-0.0032769364938139917,0.0035578167647123344,0.009456302453577519,0.006834753258526325,-0.001966161896288395,0.003370563250780106,1.459,-0.645,-0.357,0.022,0.046,-1.947,-0.14100000000000001,0.07813714629364014,-0.0493750065536499,-0.16921725547027588,-1.6610135699844362,0.10354370306396485,0.8920098271362306,0.5183896319137573,0.002153415410220623,0.011609717863798143,-0.008426408126950264,0.003745070278644563,0.0055239786610007295,0.00486859136223793,-0.011422464349865914
25,0.07765777729797364,-0.05014199694671631,-0.1694090030685425,-1.6618764341766359,0.10354370306396485,0.8922015747344971,0.5180061367172242,-0.0036514435216784477,-0.001872535139322281,0.004587711091339589,0.014137640301883223,0.008239154613018036,0.003557816764712334,0.0035578167647123344,1.451,-0.6679999999999999,-0.31,0.097,0.020999999999999998,-1.95,-0.137,0.07784952489624024,-0.04966262795104981,-0.1691213816711426,-1.661588812779236,0.10335195546569825,0.8920098271362306,0.5181020105163574,-0.000187253513932228,0.007677394071221352,-0.001123521083593368,0.0013107745975255974,0.0051494716331362735,0.005898485688865185,-0.003838697035610676
26,0.07804127249450685,-0.049854375549316404,-0.1696007506668091,-1.6617805603775027,0.10344782926483155,0.8922015747344971,0.5182937581146241,-0.001498028111457825,0.002059788653254509,-0.004400457577407361,0.011422464349865914,0.005711232174932957,0.005992112445831299,0.004681337848305702,1.459,-0.6599999999999999,-0.318,0.006999999999999999,0.013,-1.955,-0.067,0.07804127249450685,-0.049279132754516605,-0.16921725547027588,-1.6613970651809695,0.10344782926483155,0.8920098271362306,0.5181020105163574,0.004587711091339588,0.00992443623840809,-0.004962218119204044,0.00898816866874695,0.005336725147068501,-0.0027151759520173072,-0.005617605417966843
27,0.07775365109710694,-0.05004612314758301,-0.1695048768676758,-1.661588812779236,0.10344782926483155,0.8921057009353639,0.5181978843154907,-0.0010298943266272545,-0.0054303519040346145,0.0016852816253900532,0.007209260286390783,0.004774964605271817,0.0032769364938139917,0.0007490140557289127,1.516,-0.607,-0.271,0.03,0.051000000000000004,-1.947,-0.07100000000000001,0.07813714629364014,-0.04947088035278321,-0.1695048768676758,-1.6613970651809695,0.10335195546569825,0.8919139533370972,0.5182937581146241,0.0077710208281874665,0.0119842248916626,-0.0024342956811189654,0.005430351904034615,0.00393232379257679,0.0022470421671867374,-0.005617605417966843
28,0.07794539869537354,-0.05004612314758301,-0.16998424586334232,-1.661588812779236,0.10335195546569825,0.8922015747344971,0.5182937581146241,-0.006179365959763527,-0.004306830820441246,0.0018725351393222812,0.012639612190425397,0.00486859136223793,-0.0017789083823561676,0.003370563250780106,1.5,-0.645,-0.325,0.08199999999999999,0.039,-1.952,-0.067,0.07813714629364014,-0.04956675415191651,-0.1691213816711426,-1.6612053175827028,0.10335195546569825,0.8920098271362306,0.5182937581146241,0.0059921124458313,0.00646024623066187,-0.006741126501560212,0.007115633529424669,0.003370563250780106,0.00028088027089834223,-0.0062729927167296425
29,0.07775365109710694,-0.05004612314758301,-0.1693131292694092,-1.661588812779236,0.10344782926483155,0.8921057009353639,0.5180061367172242,-0.003745070278644562,-0.00973718272447586,0.001310774597525597,0.0113288375928998,0.009549929210543633,0.0050558448761701584,0.005804858931899071,1.588,-0.614,-0.325,-0.008,0.015,-1.952,-0.137,0.07804127249450685,-0.0493750065536499,-0.1693131292694092,-1.6611094437835696,0.10335195546569825,0.8919139533370972,0.5181020105163574,0.002059788653254509,0.01591654868423939,-0.004213204063475132,0.0018725351393222814,0.00299605622291565,0.0012171478405594827,-0.008239154613018038
30,0.07813714629364014,-0.05042961834411621,-0.16969662446594241,-1.6618764341766359,0.10325608166656494,0.8923933223327637,0.5181020105163574,-0.005804858931899071,-0.0010298943266272547,0.009081795425713062,0.009549929210543633,0.008894541911780834,0.002340668924152851,0.006366619473695756,1.5230000000000001,-0.622,-0.387,-0.07600000000000001,0.059,-1.955,-0.20600000000000002,0.07813714629364014,-0.04947088035278321,-0.16921725547027588,-1.6614929389801028,0.10325608166656494,0.8922974485336305,0.5181020105163574,0.005898485688865186,0.005523978661000729,-0.00833278136998415,0.0016852816253900534,-9.362675696611379e-05,0.0011235210835933685,-0.003183309736847878
31,0.07804127249450685,-0.05004612314758301,-0.1697924982650757,-1.6620681817749026,0.10335195546569825,0.8922974485336305,0.5181020105163574,-0.003838697035610676,-0.0014044013544917107,0.004494084334373475,0.010298943266272547,0.005992112445831299,0.002153415410220623,0.007115633529424668,1.467,-0.675,-0.325,0.022,0.027999999999999997,-1.95,-0.139,0.07813714629364014,-0.0493750065536499,-0.1691213816711426,-1.661588812779236,0.10335195546569825,0.8922015747344971,0.5182937581146241,0.009549929210543633,0.00786464758515358,-0.007771020828187466,0.0033705632507801063,0.0018725351393222814,-0.00346419000774622,-0.004400457577407361
32,0.07794539869537354,-0.05033374454498291,-0.1695048768676758,-1.6618764341766359,0.10344782926483155,0.8922974485336305,0.5181020105163574,-0.006085739202797413,-0.00018725351393222823,0.004213204063475133,0.003276936493813992,0.0035578167647123335,0.0038386970356106757,0.006741126501560212,1.4420000000000002,-0.653,-0.348,-0.091,0.032,-1.9569999999999999,-0.139,0.07813714629364014,-0.04956675415191651,-0.1691213816711426,-1.6616846865783694,0.10335195546569825,0.8925850699310304,0.5182937581146241,0.008613661640882493,0.006834753258526326,-0.0027151759520173072,0.004962218119204045,0.0006553872987627987,-0.000280880270898342,-0.0007490140557289125
33,0.07813714629364014,-0.05033374454498291,-0.1696007506668091,-1.6618764341766359,0.10344782926483155,0.8923933223327637,0.5180061367172242,-0.0050558448761701584,-0.0009362675696611406,0.009456302453577519,0.0051494716331362735,0.004681337848305702,-0.003370563250780106,0.004868591362237931,1.4260000000000002,-0.645,-0.372,-0.038,0.059,-1.952,-0.213,0.07804127249450685,-0.04956675415191651,-0.1691213816711426,-1.6613970651809695,0.10344782926483155,0.892489196131897,0.5183896319137573,0.001872535139322281,0.005711232174932957,-0.008520034883916377,-0.000187253513932228,0.0014980281114578252,0.0050558448761701584,-0.010298943266272545
34,0.07775365109710694,-0.05033374454498291,-0.1694090030685425,-1.6620681817749026,0.10344782926483155,0.8923933223327637,0.5180061367172242,-0.004774964605271817,0.00046813378483057024,0.010486196780204774,0.009830809481441976,0.006085739202797413,0.002153415410220623,0.005055844876170159,1.4180000000000001,-0.6679999999999999,-0.325,0.037,0.034,-1.955,-0.20900000000000002,0.07775365109710694,-0.04985437554931641,-0.1690255078720093,-1.6619723079757693,0.10325608166656494,0.892489196131897,0.5181020105163574,-0.00046813378483057024,0.0017789083823561667,-0.0012171478405594823,-0.0026215491950511926,0.001123521083593369,0.006085739202797413,-0.0027151759520173077
35,0.07813714629364014,-0.05004612314758301,-0.1696007506668091,-1.6619723079757693,0.10335195546569825,0.8923933223327637,0.5182937581146241,-0.0026215491950511934,0.00440045757740736,0.0014980281114578247,0.007115633529424669,0.0035578167647123335,0.004587711091339588,0.006179365959763527,1.4260000000000002,-0.6599999999999999,-0.333,-0.053,0.026,-1.96,-0.139,0.07794539869537354,-0.04947088035278321,-0.1691213816711426,-1.6617805603775027,0.10335195546569825,0.892489196131897,0.5181020105163574,0.004306830820441246,0.004025950549542905,-0.0050558448761701584,0.005055844876170159,0.001310774597525597,-0.0025279224380850797,-0.004494084334373474
36,0.07784952489624024,-0.05023787074584961,-0.1695048768676758,-1.6617805603775027,0.10335195546569825,0.8922974485336305,0.5181978843154907,-0.002153415410220623,-0.003089682979881764,0.007583767314255239,0.0029024294659495357,0.002621549195051193,0.001872535139322281,0.0022470421671867374,1.483,-0.607,-0.28600000000000003,-0.03,0.064,-1.952,-0.14300000000000002,0.07804127249450685,-0.04966262795104981,-0.1694090030685425,-1.6617805603775027,0.10325608166656494,0.8923933223327638,0.5182937581146241,0.007490140557289124,0.006085739202797414,-0.0025279224380850792,0.0014980281114578252,-9.362675696611379e-05,0.0024342956811189654,-0.004494084334373474
37,0.07804127249450685,-0.05023787074584961,-0.16998424586334232,-1.6617805603775027,0.10325608166656494,0.8923933223327637,0.5182937581146241,-0.007302887043356896,-0.001966161896288395,0.0077710208281874665,0.008332781369984152,0.0027151759520173072,-0.0031833097368478783,0.004868591362237931,1.467,-0.645,-0.33999999999999997,0.022,0.052,-1.9569999999999999,-0.139,0.07804127249450685,-0.04975850175018311,-0.1690255078720093,-1.661588812779236,0.10325608166656494,0.892489196131897,0.5182937581146241,0.005711232174932957,0.0005617605417966845,-0.006834753258526325,0.003183309736847878,-0.0006553872987627983,0.00046813378483057024,-0.0051494716331362735
38,0.07784952489624024,-0.05023787074584961,-0.1693131292694092,-1.6617805603775027,0.10335195546569825,0.8922974485336305,0.5180061367172242,-0.004868591362237931,-0.00739651380032301,0.007209260286390782,0.0070220067724585545,0.00739651380032301,0.0036514435216784477,0.007302887043356896,1.5550000000000002,-0.614,-0.33999999999999997,-0.068,0.027999999999999997,-1.9569999999999999,-0.20900000000000002,0.07794539869537354,-0.04956675415191651,-0.16921725547027588,-1.6614929389801028,0.10325608166656494,0.8923933223327638,0.5181020105163574,0.0017789083823561667,0.010018062995374204,-0.0043068308204412455,-0.002059788653254509,-0.0010298943266272543,0.0014044013544917107,-0.007115633529424669
39,0.07794539869537354,-0.050525492143249515,-0.1694090030685425,-1.6614929389801028,0.10344782926483155,0.8922015747344971,0.5181020105163574,-0.006928380015492439,-0.002153415410220623,0.0029024294659495357,0.006834753258526326,0.008613661640882491,0.0054303519040346145,0.004494084334373475,1.5310000000000001,-0.6000000000000001,-0.395,-0.129,0.05,-1.9569999999999999,-0.134,0.07823302009277344,-0.04947088035278321,-0.1693131292694092,-1.6612053175827028,0.10335195546569825,0.8922015747344971,0.5181020105163574,0.005243098390102387,0.01039257002323866,-0.0031833097368478775,0.007209260286390783,0.0027151759520173077,0.004119577306509018,-0.0006553872987627983
40,0.07784952489624024,-0.05014199694671631,-0.1695048768676758,-1.6616846865783694,0.10354370306396485,0.8921057009353639,0.5181020105163574,-0.004962218119204045,-0.0025279224380850792,-0.0016852816253900527,0.007583767314255238,0.005711232174932957,0.005243098390102387,0.005243098390102387,1.475,-0.653,-0.333,-0.031000000000000007,0.019,-1.952,-0.067,0.07823302009277344,-0.0493750065536499,-0.16921725547027588,-1.661301191381836,0.10344782926483155,0.8921057009353639,0.5182937581146241,0.008894541911780835,0.012733238947391512,-0.002621549195051193,0.008894541911780835,0.004681337848305702,-0.00046813378483057,-0.001872535139322281
41,0.07794539869537354,-0.05033374454498291,-0.1695048768676758,-1.6618764341766359,0.10344782926483155,0.8922974485336305,0.5181020105163574,-0.006085739202797413,-0.00018725351393222823,0.004213204063475133,0.003276936493813992,0.0035578167647123335,0.0038386970356106757,0.006741126501560212,1.4420000000000002,-0.653,-0.348,-0.091,0.032,-1.9569999999999999,-0.139,0.07813714629364014,-0.04956675415191651,-0.1691213816711426,-1.6616846865783694,0.10335195546569825,0.8925850699310304,0.5182937581146241,0.008613661640882493,0.006834753258526326,-0.0027151759520173072,0.004962218119204045,0.0006553872987627987,-0.000280880270898342,-0.0007490140557289125
42,0.07794539869537354,-0.05042961834411622,-0.1693131292694092,-1.6614929389801028,0.10363957686309816,0.8922015747344971,0.5180061367172242,-0.006179365959763527,-0.0020597886532545094,0.0032769364938139917,0.0024342956811189654,0.00440045757740736,-0.00028088027089834223,0.00299605622291565,1.4340000000000002,-0.623,-0.38,-0.091,0.05,-1.954,-0.14100000000000001,0.07813714629364014,-0.04956675415191651,-0.16921725547027588,-1.6611094437835696,0.10354370306396485,0.8923933223327638,0.5183896319137573,0.0012171478405594827,0.010579823537170888,-0.0033705632507801055,0.005336725147068502,0.004306830820441246,0.00805190109908581,-0.0077710208281874665
